inserts_amount,data_bytes,time_ms,dbms,,,,,
1,127,5.394599915,postgres,,,,,
1,127,4.780699968,postgres,,,,,
1,127,4.822999954,postgres,,,,,
1,127,4.69810009,postgres,,,,,
1,127,4.738700032,postgres,,,,,
1,127,4.952199936,postgres,,,,,
1,127,5.27579999,postgres,,,,,
1,127,4.49909997,postgres,,,,,
1,127,5.29640007,postgres,,,,,
1,127,4.64199996,postgres,,,,,
1,127,4.671700001,postgres,,,,,
1,127,4.228600025,postgres,,,,,
1,127,4.545700073,postgres,,,,,
1,127,4.621500015,postgres,,,,,
1,127,4.526600003,postgres,,,,,
1,127,5.010100007,postgres,,,,,
1,127,4.662399888,postgres,,,,,
1,127,5.078999996,postgres,,,,,
1,127,5.404399991,postgres,,,,,
1,127,4.686800003,postgres,,,,,
1,127,4.445200086,postgres,,,,,
1,127,4.606000066,postgres,,,,,
1,127,5.059300065,postgres,,,,,
1,127,4.688499928,postgres,,,,,
1,127,4.625699997,postgres,,,,,
1,127,4.603899956,postgres,,,,,
1,127,4.780799985,postgres,,,,,
1,127,4.762300014,postgres,,,,,
1,127,4.743699908,postgres,,,,,
1,127,4.843699932,postgres,,,,,
1,127,5.107599974,postgres,,,,,
1,127,4.800300002,postgres,,,,,
1,127,4.947899938,postgres,,,,,
1,127,4.63440001,postgres,,,,,
1,127,4.549700022,postgres,,,,,
1,127,5.809700012,postgres,,,,,
1,127,5.192899942,postgres,,,,,
1,127,4.71510005,postgres,,,,,
1,127,4.860900044,postgres,,,,,
1,127,4.91110003,postgres,,,,,
1,127,4.749100089,postgres,,,,,
1,127,5.677700043,postgres,,,,,
1,127,5.623600006,postgres,,,,,
1,127,5.1954,postgres,,,,,
1,127,4.771399975,postgres,,,,,
1,127,5.809100032,postgres,,,,,
1,127,5.2773,postgres,,,,,
1,127,5.301699996,postgres,,,,,
1,127,5.494500041,postgres,,,,,
1,127,5.497300029,postgres,,,,,
1,127,5.245500088,postgres,,,,,
1,127,5.059499979,postgres,,,,,
1,127,5.226799965,postgres,,,,,
1,127,5.189400077,postgres,,,,,
1,127,4.784999967,postgres,,,,,
1,127,5.416299939,postgres,,,,,
1,127,4.554799914,postgres,,,,,
1,127,5.023000002,postgres,,,,,
1,127,4.846399903,postgres,,,,,
1,127,4.744000077,postgres,,,,,
1,127,4.464700103,postgres,,,,,
1,127,5.308099985,postgres,,,,,
1,127,4.535400033,postgres,,,,,
1,127,5.131399989,postgres,,,,,
1,127,5.057500005,postgres,,,,,
1,127,4.751899958,postgres,,,,,
1,127,5.241499901,postgres,,,,,
1,127,4.96449995,postgres,,,,,
1,127,4.911000013,postgres,,,,,
1,127,4.666399956,postgres,,,,,
1,127,4.772600055,postgres,,,,,
1,127,4.802899957,postgres,,,,,
1,127,4.630300045,postgres,,,,,
1,127,5.048699975,postgres,,,,,
1,127,4.423899889,postgres,,,,,
1,127,4.564499974,postgres,,,,,
1,127,4.641700029,postgres,,,,,
1,127,14.71399999,postgres,,,,,
1,127,5.08099997,postgres,,,,,
1,127,4.699000001,postgres,,,,,
1,127,4.354699969,postgres,,,,,
1,127,5.186699986,postgres,,,,,
1,127,4.536900043,postgres,,,,,
1,127,4.436999917,postgres,,,,,
1,127,5.480599999,postgres,,,,,
1,127,5.210899949,postgres,,,,,
1,127,4.864799976,postgres,,,,,
1,127,5.192800045,postgres,,,,,
1,127,4.79460001,postgres,,,,,
1,127,4.531200051,postgres,,,,,
1,127,4.382200003,postgres,,,,,
1,127,5.477599978,postgres,,,,,
1,127,4.274799943,postgres,,,,,
1,127,4.504100084,postgres,,,,,
1,127,4.700200081,postgres,,,,,
1,127,4.928799987,postgres,,,,,
1,127,4.658499956,postgres,,,,,
1,127,4.722000003,postgres,,,,,
1,127,4.530499935,postgres,,,,,
1,127,4.566499949,postgres,,,,,
1,127,5.451699972,postgres,,,,,
1,127,5.359200001,postgres,,,,,
1,127,5.161300063,postgres,,,,,
1,127,4.990199924,postgres,,,,,
1,127,5.307500005,postgres,,,,,
1,127,5.597000003,postgres,,,,,
1,127,6.024500012,postgres,,,,,
1,127,5.763300061,postgres,,,,,
1,127,5.087599993,postgres,,,,,
1,127,5.04429996,postgres,,,,,
1,127,5.229200006,postgres,,,,,
1,127,5.780799985,postgres,,,,,
1,127,4.783499956,postgres,,,,,
1,127,4.149000049,postgres,,,,,
1,127,5.021000028,postgres,,,,,
1,127,5.554299951,postgres,,,,,
1,127,4.957999945,postgres,,,,,
1,127,4.779199958,postgres,,,,,
1,127,4.967399955,postgres,,,,,
1,127,5.218899965,postgres,,,,,
1,127,5.109599948,postgres,,,,,
1,127,4.37770009,postgres,,,,,
1,127,4.861399889,postgres,,,,,
1,127,5.276200056,postgres,,,,,
1,127,5.235599995,postgres,,,,,
1,127,5.215800047,postgres,,,,,
1,127,5.157700062,postgres,,,,,
1,127,5.184899926,postgres,,,,,
1,127,5.125899911,postgres,,,,,
1,127,5.510100007,postgres,,,,,
1,127,6.148300052,postgres,,,,,
1,127,4.827399969,postgres,,,,,
1,127,5.100399971,postgres,,,,,
1,127,4.497399926,postgres,,,,,
1,127,4.665799975,postgres,,,,,
1,127,4.403599977,postgres,,,,,
1,127,5.033200026,postgres,,,,,
1,127,4.66049993,postgres,,,,,
1,127,5.525400043,postgres,,,,,
1,127,5.458899975,postgres,,,,,
1,127,5.510499954,postgres,,,,,
1,127,5.386299968,postgres,,,,,
1,127,5.466300011,postgres,,,,,
1,127,4.509500027,postgres,,,,,
1,127,4.956900001,postgres,,,,,
1,127,4.897400022,postgres,,,,,
1,127,5.720700026,postgres,,,,,
1,127,5.510900021,postgres,,,,,
1,127,4.985800028,postgres,,,,,
1,127,5.90260005,postgres,,,,,
1,127,5.352500081,postgres,,,,,
1,127,4.449699998,postgres,,,,,
1,127,5.833099961,postgres,,,,,
1,127,6.06219995,postgres,,,,,
1,127,4.859500051,postgres,,,,,
1,127,4.755200028,postgres,,,,,
1,127,5.773000002,postgres,,,,,
1,127,4.478500009,postgres,,,,,
1,127,4.680400014,postgres,,,,,
1,127,4.771100044,postgres,,,,,
1,127,4.475000024,postgres,,,,,
1,127,4.301100016,postgres,,,,,
1,127,4.388000011,postgres,,,,,
1,127,4.848199964,postgres,,,,,
1,127,5.255800009,postgres,,,,,
1,127,4.842900038,postgres,,,,,
1,127,5.024399996,postgres,,,,,
1,127,4.940500021,postgres,,,,,
1,127,4.493399978,postgres,,,,,
1,127,5.687000036,postgres,,,,,
1,127,6.044499993,postgres,,,,,
1,127,4.465800047,postgres,,,,,
1,127,4.385100007,postgres,,,,,
1,127,4.61500001,postgres,,,,,
1,127,4.523100019,postgres,,,,,
1,127,4.629899979,postgres,,,,,
1,127,4.755200028,postgres,,,,,
1,127,4.790599942,postgres,,,,,
1,127,4.7421,postgres,,,,,
1,127,5.701399922,postgres,,,,,
1,127,5.179699898,postgres,,,,,
1,127,4.632499933,postgres,,,,,
1,127,5.765500069,postgres,,,,,
1,127,5.926900029,postgres,,,,,
1,127,5.383100033,postgres,,,,,
1,127,5.252799988,postgres,,,,,
1,127,4.929700017,postgres,,,,,
1,127,4.884600043,postgres,,,,,
1,127,5.430299997,postgres,,,,,
1,127,5.353500009,postgres,,,,,
1,127,4.559199929,postgres,,,,,
1,127,4.648800015,postgres,,,,,
1,127,4.525600076,postgres,,,,,
1,127,5.02820003,postgres,,,,,
1,127,5.398699999,postgres,,,,,
1,127,5.055699944,postgres,,,,,
1,127,4.666000009,postgres,,,,,
1,127,4.893599987,postgres,,,,,
1,127,35.37400007,postgres,,,,,
1,127,4.984499931,postgres,,,,,
1,127,4.914200068,postgres,,,,,
1,127,5.648900032,postgres,,,,,
1,127,5.316500068,postgres,,,,,
1,127,5.0977,postgres,,,,,
1,127,5.255600095,postgres,,,,,
1,127,5.404000044,postgres,,,,,
1,127,5.388400078,postgres,,,,,
1,127,4.741699934,postgres,,,,,
1,127,5.237100005,postgres,,,,,
1,127,5.237200022,postgres,,,,,
1,127,4.354599953,postgres,,,,,
1,127,4.187899947,postgres,,,,,
1,127,5.411499977,postgres,,,,,
1,127,5.140400052,postgres,,,,,
1,127,4.806900024,postgres,,,,,
1,127,5.027199984,postgres,,,,,
1,127,5.475499988,postgres,,,,,
1,127,4.471000075,postgres,,,,,
1,127,4.476000071,postgres,,,,,
1,127,5.428200006,postgres,,,,,
1,127,5.1875,postgres,,,,,
1,127,5.427699924,postgres,,,,,
1,127,5.45599997,postgres,,,,,
1,127,4.919700027,postgres,,,,,
1,127,4.429999948,postgres,,,,,
1,127,4.904099941,postgres,,,,,
1,127,4.942000031,postgres,,,,,
1,127,5.046500087,postgres,,,,,
1,127,5.011699915,postgres,,,,,
1,127,4.944999933,postgres,,,,,
1,127,4.952400088,postgres,,,,,
1,127,4.912100077,postgres,,,,,
1,127,4.886399984,postgres,,,,,
1,127,4.855800033,postgres,,,,,
1,127,4.970100045,postgres,,,,,
1,127,5.163200021,postgres,,,,,
1,127,4.569800019,postgres,,,,,
1,127,4.873400092,postgres,,,,,
1,127,4.882199883,postgres,,,,,
1,127,4.497300029,postgres,,,,,
1,127,4.931599975,postgres,,,,,
1,127,5.242999911,postgres,,,,,
1,127,5.135399938,postgres,,,,,
1,127,5.066799998,postgres,,,,,
1,127,4.879599929,postgres,,,,,
1,127,4.666900039,postgres,,,,,
1,127,5.172899961,postgres,,,,,
1,127,4.892500043,postgres,,,,,
1,127,4.730599999,postgres,,,,,
1,127,5.581699967,postgres,,,,,
1,127,4.483500004,postgres,,,,,
1,127,4.92900002,postgres,,,,,
1,127,4.665400028,postgres,,,,,
1,127,4.728999972,postgres,,,,,
1,127,4.905900002,postgres,,,,,
1,127,4.899500012,postgres,,,,,
1,127,4.648699999,postgres,,,,,
1,127,5.344699979,postgres,,,,,
1,127,5.681500077,postgres,,,,,
1,127,4.451400042,postgres,,,,,
1,127,4.822100043,postgres,,,,,
1,127,6.390900016,postgres,,,,,
1,127,5.527100086,postgres,,,,,
1,127,4.907400012,postgres,,,,,
1,127,5.113300085,postgres,,,,,
1,127,5.566599965,postgres,,,,,
1,127,5.949599981,postgres,,,,,
1,127,5.297999978,postgres,,,,,
1,127,5.800999999,postgres,,,,,
1,127,4.840799928,postgres,,,,,
1,127,4.894600034,postgres,,,,,
1,127,4.725399971,postgres,,,,,
1,127,4.798799992,postgres,,,,,
1,127,4.940999985,postgres,,,,,
1,127,5.239400029,postgres,,,,,
1,127,4.379899979,postgres,,,,,
1,127,6.47360003,postgres,,,,,
1,127,4.820299983,postgres,,,,,
1,127,5.295899987,postgres,,,,,
1,127,4.511100054,postgres,,,,,
1,127,4.692800045,postgres,,,,,
1,127,5.237199903,postgres,,,,,
1,127,4.592099905,postgres,,,,,
1,127,5.052099943,postgres,,,,,
1,127,5.199399948,postgres,,,,,
1,127,5.371999979,postgres,,,,,
1,127,5.393100023,postgres,,,,,
1,127,5.265799999,postgres,,,,,
1,127,6.032000065,postgres,,,,,
1,127,5.222599983,postgres,,,,,
1,127,4.984200001,postgres,,,,,
1,127,4.623899937,postgres,,,,,
1,127,4.943300009,postgres,,,,,
1,127,4.484200001,postgres,,,,,
1,127,4.515499949,postgres,,,,,
1,127,4.221500039,postgres,,,,,
1,127,4.848099947,postgres,,,,,
1,127,4.379799962,postgres,,,,,
1,127,4.595700026,postgres,,,,,
1,127,4.873299956,postgres,,,,,
1,127,4.874700069,postgres,,,,,
1,127,5.993000031,postgres,,,,,
1,127,4.726599932,postgres,,,,,
1,127,4.641199946,postgres,,,,,
1,127,5.210399985,postgres,,,,,
1,127,5.234299898,postgres,,,,,
1,127,5.357800007,postgres,,,,,
1,127,5.516300082,postgres,,,,,
1,127,4.930999994,postgres,,,,,
1,127,4.96660006,postgres,,,,,
1,127,4.453500032,postgres,,,,,
1,127,4.280799985,postgres,,,,,
1,127,4.430500031,postgres,,,,,
1,127,4.517099977,postgres,,,,,
1,127,4.476599932,postgres,,,,,
1,127,4.407500029,postgres,,,,,
1,127,4.880200028,postgres,,,,,
1,127,4.500100017,postgres,,,,,
1,127,4.879799962,postgres,,,,,
1,127,4.62440002,postgres,,,,,
1,127,4.160400033,postgres,,,,,
1,127,4.62770009,postgres,,,,,
1,127,5.146999955,postgres,,,,,
1,127,5.211699963,postgres,,,,,
1,127,5.689399958,postgres,,,,,
1,127,5.258100033,postgres,,,,,
1,127,4.532999992,postgres,,,,,
1,127,5.254600048,postgres,,,,,
1,127,4.80430007,postgres,,,,,
1,127,4.452600002,postgres,,,,,
1,127,4.715199947,postgres,,,,,
1,127,4.15320003,postgres,,,,,
1,127,4.877300024,postgres,,,,,
1,127,4.46239996,postgres,,,,,
1,127,4.287899971,postgres,,,,,
1,127,4.670600057,postgres,,,,,
1,127,5.316200018,postgres,,,,,
1,127,5.030300021,postgres,,,,,
1,127,4.349799991,postgres,,,,,
1,127,5.200899959,postgres,,,,,
1,127,4.304800034,postgres,,,,,
1,127,4.810599923,postgres,,,,,
1,127,4.521299958,postgres,,,,,
1,127,4.479699969,postgres,,,,,
1,127,4.483099937,postgres,,,,,
1,127,5.666799903,postgres,,,,,
1,127,4.79610002,postgres,,,,,
1,127,5.060799956,postgres,,,,,
1,127,5.159999967,postgres,,,,,
1,127,5.423599958,postgres,,,,,
1,127,5.228500009,postgres,,,,,
1,127,4.606700063,postgres,,,,,
1,127,4.744400024,postgres,,,,,
1,127,5.157199979,postgres,,,,,
1,127,4.731400013,postgres,,,,,
1,127,4.43900001,postgres,,,,,
1,127,4.521800041,postgres,,,,,
1,127,4.97149992,postgres,,,,,
1,127,4.582300067,postgres,,,,,
1,127,4.710500002,postgres,,,,,
1,127,4.783100009,postgres,,,,,
1,127,4.969900012,postgres,,,,,
1,127,5.181199908,postgres,,,,,
1,127,5.032799959,postgres,,,,,
1,127,5.122400045,postgres,,,,,
1,127,5.050700068,postgres,,,,,
1,127,4.883100033,postgres,,,,,
1,127,43.80999994,postgres,,,,,
1,127,6.409200072,postgres,,,,,
1,127,4.728399992,postgres,,,,,
1,127,5.757700086,postgres,,,,,
1,127,5.292400002,postgres,,,,,
1,127,4.085199952,postgres,,,,,
1,127,5.113999963,postgres,,,,,
1,127,4.560400009,postgres,,,,,
1,127,4.522600055,postgres,,,,,
1,127,5.678300023,postgres,,,,,
1,127,4.908699989,postgres,,,,,
1,127,4.806599975,postgres,,,,,
1,127,5.041499972,postgres,,,,,
1,127,5.02579999,postgres,,,,,
1,127,5.357900023,postgres,,,,,
1,127,5.23969996,postgres,,,,,
1,127,4.662199974,postgres,,,,,
1,127,4.961300015,postgres,,,,,
1,127,4.894799948,postgres,,,,,
1,127,4.813300014,postgres,,,,,
1,127,4.600700021,postgres,,,,,
1,127,5.202000022,postgres,,,,,
1,127,5.881200075,postgres,,,,,
1,127,6.003600001,postgres,,,,,
1,127,5.22420001,postgres,,,,,
1,127,7.043300033,postgres,,,,,
1,127,5.020700097,postgres,,,,,
1,127,5.573499918,postgres,,,,,
1,127,4.55369997,postgres,,,,,
1,127,5.338199973,postgres,,,,,
1,127,4.896100044,postgres,,,,,
1,127,5.213400006,postgres,,,,,
1,127,4.992500067,postgres,,,,,
1,127,4.848599911,postgres,,,,,
1,127,5.677299976,postgres,,,,,
1,127,4.038299918,postgres,,,,,
1,127,5.47300005,postgres,,,,,
1,127,4.997300029,postgres,,,,,
1,127,4.591199994,postgres,,,,,
1,127,5.01970005,postgres,,,,,
1,127,5.202800035,postgres,,,,,
1,127,5.11590004,postgres,,,,,
1,127,4.523800015,postgres,,,,,
1,127,5.231000066,postgres,,,,,
1,127,5.237699986,postgres,,,,,
1,127,5.499600053,postgres,,,,,
1,127,4.954599977,postgres,,,,,
1,127,4.528899908,postgres,,,,,
1,127,5.171000004,postgres,,,,,
1,127,5.61469996,postgres,,,,,
1,127,4.967900038,postgres,,,,,
1,127,4.690400004,postgres,,,,,
1,127,5.184300065,postgres,,,,,
1,127,5.626799941,postgres,,,,,
1,127,4.67719996,postgres,,,,,
1,127,4.800400019,postgres,,,,,
1,127,4.662199974,postgres,,,,,
1,127,5.211599946,postgres,,,,,
1,127,4.994400024,postgres,,,,,
1,127,4.668900013,postgres,,,,,
1,127,4.832499981,postgres,,,,,
1,127,5.618600011,postgres,,,,,
1,127,4.779999971,postgres,,,,,
1,127,6.13349998,postgres,,,,,
1,127,5.256900072,postgres,,,,,
1,127,4.816600084,postgres,,,,,
1,127,5.840300083,postgres,,,,,
1,127,5.259500027,postgres,,,,,
1,127,5.486600041,postgres,,,,,
1,127,4.725300074,postgres,,,,,
1,127,5.658499956,postgres,,,,,
1,127,5.473700047,postgres,,,,,
1,127,4.972599983,postgres,,,,,
1,127,4.364899993,postgres,,,,,
1,127,4.565599918,postgres,,,,,
1,127,4.76030004,postgres,,,,,
1,127,4.755599976,postgres,,,,,
1,127,4.37620008,postgres,,,,,
1,127,4.324399948,postgres,,,,,
1,127,4.176900029,postgres,,,,,
1,127,4.408599973,postgres,,,,,
1,127,4.978099942,postgres,,,,,
1,127,4.746100068,postgres,,,,,
1,127,4.775500059,postgres,,,,,
1,127,4.591100097,postgres,,,,,
1,127,4.666700006,postgres,,,,,
1,127,4.871500015,postgres,,,,,
1,127,4.436400056,postgres,,,,,
1,127,4.486599922,postgres,,,,,
1,127,4.87559998,postgres,,,,,
1,127,4.999199986,postgres,,,,,
1,127,4.705800056,postgres,,,,,
1,127,4.7148,postgres,,,,,
1,127,4.798099995,postgres,,,,,
1,127,4.715199947,postgres,,,,,
1,127,4.497900009,postgres,,,,,
1,127,5.54519999,postgres,,,,,
1,127,5.262600064,postgres,,,,,
1,127,5.035400033,postgres,,,,,
1,127,4.904399991,postgres,,,,,
1,127,4.799700022,postgres,,,,,
1,127,4.729900002,postgres,,,,,
1,127,4.669199944,postgres,,,,,
1,127,4.884299994,postgres,,,,,
1,127,4.319299936,postgres,,,,,
1,127,4.68690002,postgres,,,,,
1,127,6.034099936,postgres,,,,,
1,127,5.217900038,postgres,,,,,
1,127,5.920799971,postgres,,,,,
1,127,4.75759995,postgres,,,,,
1,127,5.35800004,postgres,,,,,
1,127,4.551800013,postgres,,,,,
1,127,4.824200034,postgres,,,,,
1,127,4.944900036,postgres,,,,,
1,127,5.008300066,postgres,,,,,
1,127,4.691299915,postgres,,,,,
1,127,4.548699975,postgres,,,,,
1,127,4.397700071,postgres,,,,,
1,127,5.176999927,postgres,,,,,
1,127,5.151100039,postgres,,,,,
1,127,4.734500051,postgres,,,,,
1,127,4.566599965,postgres,,,,,
1,127,5.172299981,postgres,,,,,
1,127,4.674899936,postgres,,,,,
1,127,4.862500072,postgres,,,,,
1,127,5.626600027,postgres,,,,,
1,127,4.838099957,postgres,,,,,
1,127,4.80309999,postgres,,,,,
1,127,5.500399947,postgres,,,,,
1,127,4.71450007,postgres,,,,,
1,127,4.861599922,postgres,,,,,
1,127,5.965099931,postgres,,,,,
1,127,6.039199948,postgres,,,,,
1,127,4.675499916,postgres,,,,,
1,127,5.257099986,postgres,,,,,
1,127,5.154199958,postgres,,,,,
1,127,4.828399897,postgres,,,,,
1,127,4.935800076,postgres,,,,,
1,127,4.754600048,postgres,,,,,
1,127,4.577800035,postgres,,,,,
1,127,5.311500072,postgres,,,,,
1,127,4.900000095,postgres,,,,,
1,127,5.173400044,postgres,,,,,
1,127,5.220300078,postgres,,,,,
1,127,4.7579,postgres,,,,,
1,127,5.453199983,postgres,,,,,
1,127,5.003699899,postgres,,,,,
1,127,5.022100091,postgres,,,,,
1,127,4.761300087,postgres,,,,,
1,127,4.958800077,postgres,,,,,
1,127,4.595299959,postgres,,,,,
1,127,4.996600032,postgres,,,,,
1,127,4.813599944,postgres,,,,,
1,127,4.537200093,postgres,,,,,
1,127,4.59559989,postgres,,,,,
1,127,4.328500032,postgres,,,,,
1,127,4.720700026,postgres,,,,,
1,127,5.123800039,postgres,,,,,
1,127,5.168099999,postgres,,,,,
1,127,4.903599977,postgres,,,,,
1,127,4.85740006,postgres,,,,,
1,127,4.895099998,postgres,,,,,
1,127,4.887399912,postgres,,,,,
1,127,4.588699937,postgres,,,,,
1,127,5.480199933,postgres,,,,,
1,127,5.346199989,postgres,,,,,
1,127,4.611399889,postgres,,,,,
1,127,4.888499975,postgres,,,,,
1,127,5.22179997,postgres,,,,,
1,127,5.238299966,postgres,,,,,
1,127,5.285699964,postgres,,,,,
1,127,5.414299965,postgres,,,,,
1,127,5.265400052,postgres,,,,,
1,127,4.801699996,postgres,,,,,
1,127,4.701900005,postgres,,,,,
1,127,5.523800015,postgres,,,,,
1,127,4.381700039,postgres,,,,,
1,127,4.675999999,postgres,,,,,
1,127,5.56129992,postgres,,,,,
1,127,4.759000063,postgres,,,,,
1,127,5.055199981,postgres,,,,,
1,127,4.964599967,postgres,,,,,
1,127,5.238199949,postgres,,,,,
1,127,4.896100044,postgres,,,,,
1,127,4.448499918,postgres,,,,,
1,127,4.710100055,postgres,,,,,
1,127,5.708700061,postgres,,,,,
1,127,4.670899987,postgres,,,,,
1,127,5.579399943,postgres,,,,,
1,127,5.010299921,postgres,,,,,
1,127,5.209499955,postgres,,,,,
1,127,4.821799994,postgres,,,,,
1,127,5.287800074,postgres,,,,,
1,127,4.944800019,postgres,,,,,
1,127,5.162700057,postgres,,,,,
1,127,5.232299924,postgres,,,,,
1,127,4.555899978,postgres,,,,,
1,127,4.842899919,postgres,,,,,
1,127,4.773100019,postgres,,,,,
1,127,5.150099993,postgres,,,,,
1,127,4.978399992,postgres,,,,,
1,127,5.937700033,postgres,,,,,
1,127,5.442499995,postgres,,,,,
1,127,4.631600022,postgres,,,,,
1,127,4.921500087,postgres,,,,,
1,127,5.421300054,postgres,,,,,
1,127,4.976800084,postgres,,,,,
1,127,5.162499905,postgres,,,,,
1,127,4.375899911,postgres,,,,,
1,127,4.652199984,postgres,,,,,
1,127,4.84070003,postgres,,,,,
1,127,4.650200009,postgres,,,,,
1,127,4.930500031,postgres,,,,,
1,127,4.641300082,postgres,,,,,
1,127,6.107899904,postgres,,,,,
1,127,4.256900072,postgres,,,,,
1,127,4.91049993,postgres,,,,,
1,127,4.813699961,postgres,,,,,
1,127,4.736700058,postgres,,,,,
1,127,5.101199985,postgres,,,,,
1,127,5.57159996,postgres,,,,,
1,127,4.827600002,postgres,,,,,
1,127,5.193600059,postgres,,,,,
1,127,4.866700053,postgres,,,,,
1,127,6.002399921,postgres,,,,,
1,127,4.795899987,postgres,,,,,
1,127,4.976799965,postgres,,,,,
1,127,4.664899945,postgres,,,,,
1,127,5.128700018,postgres,,,,,
1,127,4.767799973,postgres,,,,,
1,127,5.838500023,postgres,,,,,
1,127,4.881500006,postgres,,,,,
1,127,5.691400051,postgres,,,,,
1,127,6.051300049,postgres,,,,,
1,127,5.23879993,postgres,,,,,
1,127,5.84070003,postgres,,,,,
1,127,5.013800025,postgres,,,,,
1,127,5.336599946,postgres,,,,,
1,127,5.804800034,postgres,,,,,
1,127,4.644600034,postgres,,,,,
1,127,4.695500016,postgres,,,,,
1,127,5.259500027,postgres,,,,,
1,127,4.760800004,postgres,,,,,
1,127,5.607600093,postgres,,,,,
1,127,5.018300056,postgres,,,,,
1,127,5.200399995,postgres,,,,,
1,127,5.370300055,postgres,,,,,
1,127,4.846700072,postgres,,,,,
1,127,4.76760006,postgres,,,,,
1,127,4.495100021,postgres,,,,,
1,127,4.862599969,postgres,,,,,
1,127,4.810199976,postgres,,,,,
1,127,4.757300019,postgres,,,,,
1,127,4.812699914,postgres,,,,,
1,127,4.220200062,postgres,,,,,
1,127,4.717499971,postgres,,,,,
1,127,4.952700019,postgres,,,,,
1,127,4.812900066,postgres,,,,,
1,127,4.915499926,postgres,,,,,
1,127,5.372900009,postgres,,,,,
1,127,5.036200047,postgres,,,,,
1,127,5.100600004,postgres,,,,,
1,127,5.257699966,postgres,,,,,
1,127,4.994899988,postgres,,,,,
1,127,5.894500017,postgres,,,,,
1,127,4.747600079,postgres,,,,,
1,127,4.444400072,postgres,,,,,
1,127,5.071799994,postgres,,,,,
1,127,4.743200064,postgres,,,,,
1,127,4.792500019,postgres,,,,,
1,127,4.604799986,postgres,,,,,
1,127,4.326099992,postgres,,,,,
1,127,4.730700016,postgres,,,,,
1,127,4.503200054,postgres,,,,,
1,127,4.766700029,postgres,,,,,
1,127,5.317700028,postgres,,,,,
1,127,5.408300042,postgres,,,,,
1,127,6.35529995,postgres,,,,,
1,127,6.042099953,postgres,,,,,
1,127,5.209699988,postgres,,,,,
1,127,4.953200102,postgres,,,,,
1,127,4.532999992,postgres,,,,,
1,127,4.560700059,postgres,,,,,
1,127,4.798200011,postgres,,,,,
1,127,4.618699908,postgres,,,,,
1,127,4.699699998,postgres,,,,,
1,127,4.549199939,postgres,,,,,
1,127,4.829699993,postgres,,,,,
1,127,4.655099988,postgres,,,,,
1,127,4.648900032,postgres,,,,,
1,127,4.709600091,postgres,,,,,
1,127,4.763700008,postgres,,,,,
1,127,5.590099931,postgres,,,,,
1,127,5.453400016,postgres,,,,,
1,127,5.051800013,postgres,,,,,
1,127,4.735599995,postgres,,,,,
1,127,5.15929997,postgres,,,,,
1,127,5.199100018,postgres,,,,,
1,127,4.982800007,postgres,,,,,
1,127,4.761300087,postgres,,,,,
1,127,4.684199929,postgres,,,,,
1,127,4.45509994,postgres,,,,,
1,127,5.051499963,postgres,,,,,
1,127,4.866999984,postgres,,,,,
1,127,4.805000067,postgres,,,,,
1,127,5.163399935,postgres,,,,,
1,127,5.070500016,postgres,,,,,
1,127,5.293799996,postgres,,,,,
1,127,5.503399968,postgres,,,,,
1,127,4.49029994,postgres,,,,,
1,127,4.882799983,postgres,,,,,
1,127,4.556399941,postgres,,,,,
1,127,4.615399957,postgres,,,,,
1,127,5.983399987,postgres,,,,,
1,127,4.586899996,postgres,,,,,
1,127,4.84589994,postgres,,,,,
1,127,5.451500058,postgres,,,,,
1,127,5.638900042,postgres,,,,,
1,127,4.774399996,postgres,,,,,
1,127,4.411399961,postgres,,,,,
1,127,4.410300016,postgres,,,,,
1,127,4.471099973,postgres,,,,,
1,127,4.692400098,postgres,,,,,
1,127,4.432700038,postgres,,,,,
1,127,4.266499996,postgres,,,,,
1,127,4.570500016,postgres,,,,,
1,127,4.58829999,postgres,,,,,
1,127,5.977200031,postgres,,,,,
1,127,4.91990006,postgres,,,,,
1,127,4.923400044,postgres,,,,,
1,127,4.570700049,postgres,,,,,
1,127,4.512899995,postgres,,,,,
1,127,4.773599982,postgres,,,,,
1,127,5.328400016,postgres,,,,,
1,127,4.589599967,postgres,,,,,
1,127,4.847199917,postgres,,,,,
1,127,5.622799993,postgres,,,,,
1,127,5.526899934,postgres,,,,,
1,127,5.1602,postgres,,,,,
1,127,5.184000015,postgres,,,,,
1,127,5.98330009,postgres,,,,,
1,127,6.253900051,postgres,,,,,
1,127,5.885699987,postgres,,,,,
1,127,4.640200019,postgres,,,,,
1,127,5.310099959,postgres,,,,,
1,127,5.064700007,postgres,,,,,
1,127,4.789899945,postgres,,,,,
1,127,5.035599947,postgres,,,,,
1,127,4.716300011,postgres,,,,,
1,127,4.439399958,postgres,,,,,
1,127,4.75940001,postgres,,,,,
1,127,5.118600011,postgres,,,,,
1,127,5.606299996,postgres,,,,,
1,127,4.700500011,postgres,,,,,
1,127,4.812300086,postgres,,,,,
1,127,4.617900014,postgres,,,,,
1,127,4.905200005,postgres,,,,,
1,127,4.778499961,postgres,,,,,
1,127,4.782000065,postgres,,,,,
1,127,4.952700019,postgres,,,,,
1,127,4.89380002,postgres,,,,,
1,127,5.692000031,postgres,,,,,
1,127,5.007399917,postgres,,,,,
1,127,6.360199928,postgres,,,,,
1,127,5.591599941,postgres,,,,,
1,127,4.904399991,postgres,,,,,
1,127,4.916299939,postgres,,,,,
1,127,4.272500038,postgres,,,,,
